book,chapter,verse,entity,label
,19,30,Lot,PERSON
,19,30,Zoar,GPE
,19,30,two,CARDINAL
,19,30,Zoar,GPE
,19,30,two,CARDINAL
,19,34,on,PERSON
,19,34,Behold,PERSON
,19,34,this night,TIME
,19,36,Lot,PERSON
,19,37,first,ORDINAL
,19,37,Moab,LOC
,19,37,Moabites,NORP
,19,37,this day,DATE
,19,38,Benammi,PERSON
,19,38,Ammon,PERSON
,19,38,this day,DATE
,20,1,Abraham,PERSON
,20,1,Kadesh,ORG
,20,1,Shur,PERSON
,20,1,Gerar,ORG
,20,2,Abraham,PERSON
,20,2,Sarah,PERSON
,20,2,Abimelech,ORG
,20,2,Gerar,ORG
,20,2,Sarah,PERSON
,20,3,Abimelech,ORG
,20,3,night,TIME
,20,4,Abimelech,ORG
,20,6,Yea,PERSON
,20,8,Abimelech,ORG
,20,8,early in the morning,TIME
,20,9,Abimelech,ORG
,20,9,Abraham,PERSON
,20,9,on,PERSON
,20,9,on,PERSON
,20,10,Abimelech,ORG
,20,10,Abraham,PERSON
,20,11,Abraham,PERSON
,20,12,daughter,PERSON
,20,12,daughter,PERSON
,20,14,Abimelech,ORG
,20,14,Abraham,PERSON
,20,14,Sarah,PERSON
,20,15,Abimelech,ORG
,20,15,Behold,PERSON
,20,16,Sarah,PERSON
,20,16,Behold,PERSON
,20,16,thousand,CARDINAL
,20,17,So,PERSON
,20,17,Abraham,PERSON
,20,17,Abimelech,ORG
,20,18,Abimelech,ORG
,20,18,Sarah Abraham's,PERSON
,21,1,Sarah,PERSON
,21,1,Sarah,PERSON
,21,2,Sarah,PERSON
,21,2,Abraham,PERSON
,21,3,Abraham,PERSON
,21,3,Sarah,PERSON
,21,3,Isaac,PERSON
,21,4,Abraham,PERSON
,21,4,Isaac,PERSON
,21,4,eight days old,DATE
,21,5,Abraham,PERSON
,21,5,an hundred years old,DATE
,21,5,Isaac,PERSON
,21,6,Sarah,PERSON
,21,6,so,PERSON
,21,7,Abraham,PERSON
,21,7,Sarah,PERSON
,21,8,Abraham,PERSON
,21,8,the same day,DATE
,21,8,Isaac,PERSON
,21,9,Sarah,PERSON
,21,9,Hagar,PERSON
,21,9,Egyptian,NORP
,21,9,Abraham,PERSON
,21,10,Abraham,PERSON
,21,10,Isaac,PERSON
,21,11,Abraham,PERSON
,21,12,Abraham,PERSON
,21,12,Sarah,PERSON
,21,12,Isaac,PERSON
,21,14,Abraham,PERSON
,21,14,early in the morning,TIME
,21,14,Hagar,PERSON
,21,14,on,PERSON
,21,14,Beersheba,GPE
,21,16,death,PERSON
,21,17,Hagar,PERSON
,21,17,Hagar,PERSON
,21,21,Paran,GPE
,21,21,Egypt,GPE
,21,22,Abimelech,ORG
,21,22,Phichol,ORG
,21,22,Abraham,PERSON
,21,24,Abraham,PERSON
,21,25,Abraham,PERSON
,21,25,Abimelech,PERSON
,21,25,Abimelech,ORG
,21,26,Abimelech,ORG
,21,27,Abraham,PERSON
,21,27,Abimelech,ORG
,21,28,Abraham,PERSON
,21,28,seven,CARDINAL
,21,29,Abimelech,ORG
,21,29,Abraham,PERSON
,21,29,seven,CARDINAL
,21,30,seven,CARDINAL
,21,31,Beersheba,PERSON
,21,32,Beersheba,PERSON
,21,32,Abimelech,ORG
,21,32,Phichol,ORG
,21,32,Philistines,PRODUCT
,21,33,Abraham,PERSON
,21,33,Beersheba,GPE
,21,33,on,PERSON
,21,34,Abraham,PERSON
,21,34,Philistines,ORG
,21,34,many days,DATE
,22,1,Abraham,PERSON
,22,1,Abraham,PERSON
,22,1,Behold,PERSON
,22,2,Isaac,PERSON
,22,2,Moriah,GPE
,22,3,Abraham,PERSON
,22,3,early in the morning,TIME
,22,3,two,CARDINAL
,22,3,Isaac,PERSON
,22,4,on,PERSON
,22,4,the third day,DATE
,22,4,Abraham,PERSON
,22,5,Abraham,PERSON
,22,6,Abraham,PERSON
,22,6,Isaac,PERSON
,22,7,Isaac,PERSON
,22,7,Abraham,PERSON
,22,8,Abraham,PERSON
,22,8,so,PERSON
,22,9,Abraham,PERSON
,22,9,Isaac,PERSON
,22,9,on,PERSON
,22,10,Abraham,PERSON
,22,11,Abraham,PERSON
,22,11,Abraham,PERSON
,22,11,I.,PERSON
,22,13,Abraham,PERSON
,22,13,ram,PERSON
,22,13,Abraham,PERSON
,22,13,ram,PERSON
,22,14,Abraham,PERSON
,22,14,Jehovahjireh,GPE
,22,14,this day,DATE
,22,15,Abraham,PERSON
,22,15,second,ORDINAL
,22,19,So,PERSON
,22,19,Abraham,PERSON
,22,19,Beersheba,PERSON
,22,19,Abraham,PERSON
,22,19,Beersheba,GPE
,22,20,Abraham,PERSON
,22,20,Milcah,PERSON
,22,20,Nahor,PERSON
,22,21,Buz,ORG
,22,21,Kemuel,PERSON
,22,21,Aram,PERSON
,22,22,Chesed,PRODUCT
,22,22,Hazo,ORG
,22,22,Pildash,ORG
,22,22,Jidlaph,PERSON
,22,22,Bethuel,ORG
,22,23,Bethuel,PERSON
,22,23,Rebekah,PERSON
,22,23,eight,CARDINAL
,22,23,Milcah,PERSON
,22,23,Nahor,GPE
,22,23,Abraham,PERSON
,22,24,Reumah,PERSON
,22,24,Tebah,ORG
,22,24,Gaham,PERSON
,22,24,Thahash,ORG
,22,24,Maachah,LOC
,23,1,Sarah,PERSON
,23,1,an hundred and seven,CARDINAL
,23,1,twenty years old,DATE
,23,1,the years,DATE
,23,1,Sarah,PERSON
,23,2,Sarah,PERSON
,23,2,Kirjatharba,GPE
,23,2,Hebron,GPE
,23,2,Canaan,GPE
,23,2,Abraham,PERSON
,23,2,Sarah,PERSON
,23,3,Abraham,PERSON
,23,3,Heth,PERSON
,23,5,Heth,PERSON
,23,5,Abraham,PERSON
,23,7,Abraham,PERSON
,23,7,Heth,PERSON
,23,8,Ephron,PERSON
,23,8,Zohar,PERSON
,23,9,Machpelah,PERSON
,23,10,Ephron,PERSON
,23,10,Heth,PERSON
,23,10,Ephron,PERSON
,23,10,Hittite,NORP
,23,10,Abraham,PERSON
,23,10,Heth,PERSON
,23,12,Abraham,PERSON
,23,13,Ephron,PERSON
,23,14,Ephron,PERSON
,23,14,Abraham,PERSON
,23,15,four hundred shekels,QUANTITY
,23,16,Abraham,PERSON
,23,16,Ephron,PERSON
,23,16,Abraham,PERSON
,23,16,Ephron,PERSON
,23,16,Heth,PERSON
,23,16,four hundred shekels,QUANTITY
,23,17,Ephron,PERSON
,23,17,Machpelah,ORG
,23,17,Mamre,ORG
,23,18,Abraham,PERSON
,23,18,Heth,PERSON
,23,19,Abraham,PERSON
,23,19,Sarah,PERSON
,23,19,Machpelah,PERSON
,23,19,Mamre,PERSON
,23,19,Hebron,GPE
,23,19,Canaan,GPE
,23,20,Abraham,PERSON
,23,20,Heth,PERSON
,24,1,Abraham,PERSON
,24,1,Abraham,PERSON
,24,2,Abraham,PERSON
,24,2,Put,PERSON
,24,3,Canaanites,ORG
,24,4,Isaac,PERSON
,24,6,Abraham,PERSON
,24,6,Beware,PERSON
,24,9,put,PERSON
,24,9,Abraham,PERSON
,24,10,ten,CARDINAL
,24,10,Mesopotamia,LOC
,24,10,Nahor,GPE
,24,12,Abraham,PERSON
,24,12,this day,DATE
,24,12,Abraham,PERSON
,24,14,Drink,PERSON
,24,14,Isaac,PERSON
,24,15,Rebekah,PERSON
,24,15,Bethuel,PERSON
,24,15,Milcah,PERSON
,24,15,Nahor,GPE
,24,15,Abraham,PERSON
,24,18,Drink,PERSON
,24,22,half a shekel,QUANTITY
,24,22,two,CARDINAL
,24,22,ten shekels,QUANTITY
,24,23,daughter,PERSON
,24,24,daughter,PERSON
,24,24,Bethuel,PERSON
,24,24,Milcah,PERSON
,24,24,Nahor,GPE
,24,27,Blessed,PERSON
,24,27,Abraham,PERSON
,24,29,Rebekah,PERSON
,24,29,Laban,PERSON
,24,29,Laban,PERSON
,24,30,Rebekah,PERSON
,24,33,on,PERSON
,24,34,Abraham,PERSON
,24,36,Sarah,PERSON
,24,37,Canaanites,NORP
,24,42,this day,DATE
,24,42,Abraham,PERSON
,24,45,Rebekah,PERSON
,24,45,on,PERSON
,24,46,Drink,PERSON
,24,46,so,PERSON
,24,47,daughter,PERSON
,24,47,daughter,PERSON
,24,47,Bethuel,PERSON
,24,47,Nahor,ORG
,24,47,Milcah,PERSON
,24,47,put,PERSON
,24,48,Abraham,PERSON
,24,48,daughter,PERSON
,24,50,Laban,PERSON
,24,50,Bethuel,PERSON
,24,51,Rebekah,PERSON
,24,52,Abraham,PERSON
,24,53,Rebekah,PERSON
,24,54,all night,TIME
,24,55,a few days,DATE
,24,58,Rebekah,PERSON
,24,59,Rebekah,PERSON
,24,59,Abraham,PERSON
,24,60,Rebekah,PERSON
,24,60,thousands of millions,CARDINAL
,24,61,Rebekah,PERSON
,24,61,Rebekah,PERSON
,24,62,Isaac,PERSON
,24,62,Lahairoi,ORG
,24,63,Isaac,PERSON
,24,64,Rebekah,PERSON
,24,64,Isaac,PERSON
,24,65,vail,GPE
,24,66,Isaac,PERSON
,24,67,Isaac,PERSON
,24,67,Sarah,PERSON
,24,67,Rebekah,PERSON
,24,67,Isaac,PERSON
,24,67,death,PERSON
,25,1,Abraham,PERSON
,25,1,Keturah,PERSON
,25,2,Zimran,GPE
,25,2,Jokshan,GPE
,25,2,Medan,GPE
,25,2,Midian,ORG
,25,2,Ishbak,ORG
,25,2,Shuah,PERSON
,25,3,Jokshan,GPE
,25,3,Sheba,PERSON
,25,3,Dedan,PERSON
,25,3,Dedan,PERSON
,25,3,Asshurim,ORG
,25,3,Letushim,ORG
,25,3,Leummim,ORG
,25,4,Midian,PERSON
,25,4,Ephah,GPE
,25,4,Epher,PERSON
,25,4,Hanoch,PRODUCT
,25,4,Eldaah,ORG
,25,4,Keturah,GPE
,25,5,Abraham,PERSON
,25,5,Isaac,PERSON
,25,6,Abraham,PERSON
,25,6,Abraham,PERSON
,25,6,Isaac,PERSON
,25,7,the days of the years,DATE
,25,7,Abraham,PERSON
,25,7,an hundred threescore and,CARDINAL
,25,8,Abraham,PERSON
,25,9,Isaac,PERSON
,25,9,Ishmael,PERSON
,25,9,Machpelah,PERSON
,25,9,Ephron,PERSON
,25,9,Zohar,PERSON
,25,9,Hittite,NORP
,25,9,Mamre,ORG
,25,10,Abraham,PERSON
,25,10,Heth,PERSON
,25,10,Abraham,PERSON
,25,10,Sarah,PERSON
,25,11,death,PERSON
,25,11,Abraham,PERSON
,25,11,Isaac,PERSON
,25,11,Isaac,PERSON
,25,11,Lahairoi,ORG
,25,12,Ishmael,PERSON
,25,12,Abraham,PERSON
,25,12,Hagar,PERSON
,25,12,Egyptian,NORP
,25,12,Sarah,PERSON
,25,12,Abraham,PERSON
,25,13,Ishmael,PERSON
,25,13,Ishmael,PERSON
,25,13,Nebajoth,PERSON
,25,13,Kedar,PERSON
,25,13,Adbeel,ORG
,25,13,Mibsam,PERSON
,25,14,Mishma,PRODUCT
,25,14,Dumah,PERSON
,25,14,Massa,PERSON
,25,15,Hadar,ORG
,25,15,Tema,ORG
,25,15,Jetur,PERSON
,25,15,Naphish,ORG
,25,15,Kedemah,PERSON
,25,16,Ishmael,PERSON
,25,16,twelve,CARDINAL
,25,17,the years,DATE
,25,17,Ishmael,PERSON
,25,17,an hundred and thirty and,CARDINAL
,25,18,Havilah,PERSON
,25,18,Shur,PERSON
,25,18,Egypt,GPE
,25,18,Assyria,GPE
,25,19,Isaac,PERSON
,25,19,Abraham,PERSON
,25,19,Abraham,PERSON
,25,19,Isaac,PERSON
,25,20,Isaac,PERSON
,25,20,forty years old,DATE
,25,20,Rebekah,PERSON
,25,20,daughter,PERSON
,25,20,Bethuel,PERSON
,25,20,Syrian,NORP
,25,20,Laban,PERSON
,25,20,Syrian,NORP
,25,21,Isaac,PERSON
,25,21,Rebekah,PERSON
,25,22,so,PERSON
,25,23,Two,CARDINAL
,25,23,two,CARDINAL
,25,23,one,CARDINAL
,25,25,first,ORDINAL
,25,25,Esau,PERSON
,25,26,on,PERSON
,25,26,Esau,PERSON
,25,26,Jacob,PERSON
,25,26,Isaac,PERSON
,25,26,threescore years old,DATE
,25,27,Esau,PERSON
,25,27,Jacob,PERSON
,25,28,Isaac loved Esau,PERSON
,25,28,Rebekah,PERSON
,25,28,Jacob,PERSON
,25,29,Jacob,PERSON
,25,29,Esau,PERSON
,25,30,Esau,PERSON
,25,30,"Jacob, Feed me",ORG
,25,30,Edom,ORG
,25,31,Jacob,PERSON
,25,31,this day,DATE
,25,32,Esau,PERSON
,25,32,Behold,PERSON
,25,33,Jacob,PERSON
,25,33,this day,DATE
,25,33,Jacob,PERSON
,25,34,Jacob,PERSON
,25,34,Esau,PERSON
,25,34,Esau,PERSON
,26,1,first,ORDINAL
,26,1,the days,DATE
,26,1,Abraham,PERSON
,26,1,Isaac,PERSON
,26,1,Abimelech,PERSON
,26,2,Egypt,GPE
,26,3,Abraham,PERSON
,26,5,Abraham,PERSON
,26,6,Isaac,PERSON
,26,6,Gerar,PERSON
,26,7,Rebekah,PERSON
,26,8,Abimelech,ORG
,26,8,Philistines,NORP
,26,8,Isaac,PERSON
,26,8,Rebekah,PERSON
,26,9,Abimelech,ORG
,26,9,Isaac,PERSON
,26,9,Behold,PERSON
,26,9,Isaac,PERSON
,26,10,Abimelech,ORG
,26,11,Abimelech,ORG
,26,11,put,PERSON
,26,11,death,PERSON
,26,12,Isaac,PERSON
,26,12,the same year,DATE
,26,14,Philistines,NORP
,26,15,the days,DATE
,26,15,Abraham,PERSON
,26,15,Philistines,ORG
,26,16,Abimelech,ORG
,26,16,Isaac,PERSON
,26,17,Isaac,PERSON
,26,17,Gerar,ORG
,26,18,Isaac,PERSON
,26,18,the days,DATE
,26,18,Abraham,PERSON
,26,18,Philistines,ORG
,26,18,death,PERSON
,26,18,Abraham,PERSON
,26,19,Isaac,PERSON
,26,20,Gerar,ORG
,26,20,Isaac,PERSON
,26,20,Esek,PERSON
,26,21,Sitnah,PERSON
,26,22,Rehoboth,GPE
,26,23,Beersheba,GPE
,26,24,Abraham,PERSON
,26,24,Abraham,PERSON
,26,25,Isaac,PERSON
,26,26,Abimelech,ORG
,26,26,Gerar,ORG
,26,26,Ahuzzath,PERSON
,26,26,one,CARDINAL
,26,26,Phichol,ORG
,26,27,Isaac,PERSON
,26,31,Isaac,PERSON
,26,32,the same day,DATE
,26,32,Isaac,PERSON
,26,33,Shebah,PERSON
,26,33,Beersheba,PERSON
,26,33,this day,DATE
,26,34,Esau,PERSON
,26,34,forty years old,DATE
,26,34,Judith,PERSON
,26,34,daughter,PERSON
,26,34,Beeri,PERSON
,26,34,Hittite,NORP
,26,34,Bashemath,NORP
,26,34,daughter,PERSON
,26,34,Elon the Hittite,ORG
,26,35,Isaac,PERSON
,26,35,Rebekah,PERSON
,27,1,Isaac,PERSON
,27,1,so,PERSON
,27,1,Esau,PERSON
,27,1,I.,PERSON
,27,2,death,PERSON
,27,5,Rebekah,PERSON
,27,5,Isaac,PERSON
,27,5,Esau,PERSON
,27,5,Esau,PERSON
,27,6,Rebekah,PERSON
,27,6,Jacob,PERSON
,27,6,Behold,PERSON
,27,6,Esau,PERSON
,27,7,death,PERSON
,27,9,two,CARDINAL
,27,10,death,PERSON
,27,11,Jacob,PERSON
,27,11,Rebekah,PERSON
,27,11,Esau,PERSON
,27,15,Rebekah,PERSON
,27,15,Esau,PERSON
,27,15,put,PERSON
,27,15,Jacob,PERSON
,27,16,put,PERSON
,27,17,Jacob,PERSON
,27,19,Jacob,PERSON
,27,19,Esau,PERSON
,27,19,first,ORDINAL
,27,20,Isaac,PERSON
,27,20,so,PERSON
,27,21,Isaac,PERSON
,27,21,Jacob,PERSON
,27,21,Esau,PERSON
,27,22,Jacob,PERSON
,27,22,Isaac,PERSON
,27,22,Jacob,PERSON
,27,22,Esau,PERSON
,27,23,Esau,PERSON
,27,23,so,PERSON
,27,24,Esau,PERSON
,27,26,Isaac,PERSON
,27,30,Isaac,PERSON
,27,30,Jacob,PERSON
,27,30,Jacob,PERSON
,27,30,Isaac,PERSON
,27,30,Esau,PERSON
,27,32,Isaac,PERSON
,27,32,Esau,PERSON
,27,33,Isaac,PERSON
,27,34,Esau,PERSON
,27,36,Jacob,PERSON
,27,36,two,CARDINAL
,27,37,Isaac,PERSON
,27,37,Esau,PERSON
,27,38,Esau,PERSON
,27,38,Esau,PERSON
,27,39,Isaac,PERSON
,27,41,Esau,PERSON
,27,41,Jacob,PERSON
,27,41,Esau,PERSON
,27,41,Jacob,PERSON
,27,42,Esau,PERSON
,27,42,Rebekah,PERSON
,27,42,Jacob,PERSON
,27,42,Esau,PERSON
,27,43,Laban,PERSON
,27,43,Haran,PERSON
,27,44,a few days,DATE
,27,45,one day,DATE
,27,46,Rebekah,PERSON
,27,46,Isaac,PERSON
,27,46,Heth,PERSON
,27,46,Jacob,PERSON
,27,46,Heth,PERSON
,28,1,Isaac,PERSON
,28,1,Jacob,PERSON
,28,1,Canaan,GPE
,28,2,Padanaram,ORG
,28,2,Bethuel,PERSON
,28,2,Laban,PERSON
,28,4,Abraham,PERSON
,28,4,Abraham,PERSON
,28,5,Isaac,PERSON
,28,5,Jacob,PERSON
,28,5,Laban,PERSON
,28,5,Bethuel,PERSON
,28,5,Syrian,NORP
,28,5,Rebekah,PERSON
,28,5,Jacob,PERSON
,28,5,Esau,PERSON
,28,6,Esau,PERSON
,28,6,Isaac,PERSON
,28,6,Jacob,PERSON
,28,6,Padanaram,ORG
,28,6,Canaan,GPE
,28,7,Jacob,PERSON
,28,7,Padanaram,ORG
,28,8,Esau,PERSON
,28,8,Canaan,GPE
,28,8,Isaac,PERSON
,28,9,Esau,PERSON
,28,9,Ishmael,PERSON
,28,9,Mahalath,PERSON
,28,9,daughter,PERSON
,28,9,Ishmael Abraham's,PERSON
,28,9,Nebajoth,PERSON
,28,10,Jacob,PERSON
,28,10,Beersheba,GPE
,28,10,Haran,PERSON
,28,11,all night,TIME
,28,11,put,PERSON
,28,12,on,PERSON
,28,12,on,PERSON
,28,13,Abraham,PERSON
,28,13,Isaac,PERSON
,28,16,Jacob,PERSON
,28,18,Jacob,PERSON
,28,18,early in the morning,TIME
,28,18,put,PERSON
,28,19,Bethel,PERSON
,28,19,Luz,PERSON
,28,19,first,ORDINAL
,28,20,Jacob,PERSON
,28,20,put,PERSON
,28,20,on,PERSON
,28,21,So,PERSON
,28,22,tenth,ORDINAL
,29,1,Jacob,PERSON
,29,1,on,PERSON
,29,2,three,CARDINAL
,29,3,put,PERSON
,29,4,Jacob,PERSON
,29,4,Haran,PERSON
,29,5,Laban,PERSON
,29,5,Nahor,GPE
,29,6,Rachel,PERSON
,29,6,daughter,PERSON
,29,7,Lo,PERSON
,29,9,Rachel,PERSON
,29,10,Jacob,PERSON
,29,10,Rachel,PERSON
,29,10,daughter,PERSON
,29,10,Laban,PERSON
,29,10,Laban,PERSON
,29,10,Jacob,PERSON
,29,10,Laban,PERSON
,29,11,Jacob,PERSON
,29,11,Rachel,PERSON
,29,12,Jacob,PERSON
,29,12,Rachel,PERSON
,29,12,Rebekah,PERSON
,29,13,Laban,PERSON
,29,13,Jacob,PERSON
,29,13,Laban,PERSON
,29,14,Laban,PERSON
,29,15,Laban,PERSON
,29,15,Jacob,PERSON
,29,16,Laban,PERSON
,29,16,two,CARDINAL
,29,16,Leah,PERSON
,29,16,Rachel,PERSON
,29,17,Leah,PERSON
,29,17,Rachel,PERSON
,29,18,Jacob,PERSON
,29,18,Rachel,PERSON
,29,18,seven years,DATE
,29,18,Rachel,PERSON
,29,18,daughter,PERSON
,29,19,Laban,PERSON
,29,20,Jacob,PERSON
,29,20,seven years,DATE
,29,20,Rachel,PERSON
,29,20,a few days,DATE
,29,21,Jacob,PERSON
,29,21,Laban,PERSON
,29,22,Laban,PERSON
,29,23,Leah,PERSON
,29,23,daughter,PERSON
,29,24,Laban,PERSON
,29,24,daughter,PERSON
,29,24,Leah Zilpah,PERSON
,29,25,Leah,PERSON
,29,25,Laban,PERSON
,29,25,Rachel,PERSON
,29,26,Laban,PERSON
,29,26,so,PERSON
,29,27,her week,DATE
,29,27,seven other years,DATE
,29,28,Jacob,PERSON
,29,28,so,PERSON
,29,28,Rachel,PERSON
,29,28,daughter,PERSON
,29,29,Laban,PERSON
,29,29,Rachel,PERSON
,29,29,daughter,PERSON
,29,29,Bilhah,PERSON
,29,30,Rachel,PERSON
,29,30,Rachel,PERSON
,29,30,Leah,PERSON
,29,30,seven other years,DATE
,29,31,Leah,PERSON
,29,31,Rachel,PERSON
,29,32,Leah,PERSON
,29,32,Reuben,PERSON
,29,33,Simeon,PERSON
,29,34,three,CARDINAL
,29,34,Levi,PERSON
,29,35,Judah,PERSON
,30,1,Rachel,PERSON
,30,1,Jacob,PERSON
,30,1,Rachel,PERSON
,30,1,Jacob,PERSON
,30,2,Jacob,PERSON
,30,2,Rachel,PERSON
,30,3,Bilhah,PERSON
,30,4,Bilhah,PERSON
,30,4,Jacob,PERSON
,30,5,Bilhah,PERSON
,30,5,Jacob,PERSON
,30,6,Rachel,PERSON
,30,6,Dan,PERSON
,30,7,Bilhah Rachel's,PERSON
,30,7,Jacob,PERSON
,30,7,second,ORDINAL
,30,8,Rachel,PERSON
,30,8,Naphtali,PERSON
,30,9,Leah,PERSON
,30,9,Zilpah,PERSON
,30,9,Jacob,PERSON
,30,10,Zilpah Leah's,PERSON
,30,10,Jacob,PERSON
,30,11,Leah,PERSON
,30,11,Gad,PERSON
,30,12,Zilpah Leah's,PERSON
,30,12,Jacob,PERSON
,30,12,second,ORDINAL
,30,13,Leah,PERSON
,30,13,Asher,PERSON
,30,14,Reuben,PERSON
,30,14,the days,DATE
,30,14,Leah,PERSON
,30,14,Rachel,PERSON
,30,14,Leah,PERSON
,30,15,Rachel,PERSON
,30,16,Jacob,PERSON
,30,16,Leah,PERSON
,30,17,Leah,PERSON
,30,17,Jacob,PERSON
,30,17,fifth,ORDINAL
,30,18,Leah,PERSON
,30,18,Issachar,WORK_OF_ART
,30,19,Leah,PERSON
,30,19,Jacob,PERSON
,30,19,sixth,ORDINAL
,30,20,Leah,PERSON
,30,20,six,CARDINAL
,30,20,Zebulun,PERSON
,30,21,daughter,PERSON
,30,21,Dinah,PERSON
,30,22,Rachel,PERSON
,30,24,Joseph,PERSON
,30,25,Rachel,PERSON
,30,25,Joseph,PERSON
,30,25,Jacob,PERSON
,30,25,Laban,PERSON
,30,27,Laban,PERSON
,30,31,Jacob,PERSON
,30,33,So,PERSON
,30,34,Laban,PERSON
,30,34,Behold,PERSON
,30,36,three days',DATE
,30,36,Jacob,PERSON
,30,36,Jacob,PERSON
,30,36,Laban,PERSON
,30,37,Jacob,PERSON
,30,40,Jacob,PERSON
,30,40,Laban,PERSON
,30,40,put,PERSON
,30,40,put,PERSON
,30,40,Laban,PERSON
,30,41,Jacob,PERSON
,30,42,put,PERSON
,30,42,so,PERSON
,30,42,Laban,PERSON
,30,42,Jacob,PERSON
,31,1,Laban,PERSON
,31,1,Jacob,PERSON
,31,2,Jacob,PERSON
,31,2,Laban,PERSON
,31,3,Jacob,PERSON
,31,4,Jacob,PERSON
,31,4,Rachel,PERSON
,31,4,Leah,PERSON
,31,7,ten,CARDINAL
,31,11,Jacob,PERSON
,31,11,I.,PERSON
,31,12,Lift,PERSON
,31,12,Laban,PERSON
,31,13,Bethel,GPE
,31,14,Rachel,PERSON
,31,14,Leah,PERSON
,31,17,Jacob,PERSON
,31,18,Padanaram,ORG
,31,18,Isaac,PERSON
,31,18,Canaan,GPE
,31,19,Laban,PERSON
,31,19,Rachel,PERSON
,31,20,Jacob,PERSON
,31,20,Laban,PERSON
,31,20,Syrian,NORP
,31,21,So,PERSON
,31,21,Gilead,PERSON
,31,22,Laban,PERSON
,31,22,on,PERSON
,31,22,the third day,DATE
,31,22,Jacob,PERSON
,31,23,seven days',DATE
,31,23,Gilead,PERSON
,31,24,Laban,PERSON
,31,24,Syrian,NORP
,31,24,night,TIME
,31,24,Jacob,PERSON
,31,25,Laban,PERSON
,31,25,Jacob,PERSON
,31,25,Jacob,PERSON
,31,25,Laban,PERSON
,31,25,Gilead,GPE
,31,26,Laban,PERSON
,31,26,Jacob,PERSON
,31,28,so,PERSON
,31,29,Jacob,PERSON
,31,31,Jacob,PERSON
,31,31,Laban,PERSON
,31,32,Jacob,PERSON
,31,32,Rachel,PERSON
,31,33,Laban,PERSON
,31,33,Jacob,PERSON
,31,33,Leah,PERSON
,31,33,two,CARDINAL
,31,33,Leah,PERSON
,31,33,Rachel,PERSON
,31,34,Rachel,PERSON
,31,34,put,PERSON
,31,34,Laban,PERSON
,31,36,Jacob,PERSON
,31,36,Laban,PERSON
,31,36,Jacob,PERSON
,31,36,Laban,PERSON
,31,36,so,PERSON
,31,38,This twenty years,DATE
,31,39,day,DATE
,31,39,night,TIME
,31,40,the day,DATE
,31,41,twenty years,DATE
,31,41,fourteen years,DATE
,31,41,two,CARDINAL
,31,41,six years,DATE
,31,41,ten,CARDINAL
,31,42,Abraham,PERSON
,31,42,Isaac,PERSON
,31,43,Laban,PERSON
,31,43,Jacob,PERSON
,31,43,this day,DATE
,31,45,Jacob,PERSON
,31,46,Jacob,PERSON
,31,46,Gather,PERSON
,31,47,Laban,PERSON
,31,47,Jegarsahadutha,PERSON
,31,47,Jacob,PERSON
,31,48,Laban,PERSON
,31,48,this day,DATE
,31,48,Galeed,ORG
,31,49,Mizpah,PERSON
,31,51,Laban,PERSON
,31,51,Jacob,PERSON
,31,53,Abraham,PERSON
,31,53,Nahor,GPE
,31,53,Jacob,PERSON
,31,53,Isaac,PERSON
,31,54,Jacob,PERSON
,31,54,all night,TIME
,31,55,early in the morning,TIME
,31,55,Laban,PERSON
,31,55,Laban,PERSON
,32,1,Jacob,PERSON
,32,1,on,PERSON
,32,2,Jacob,PERSON
,32,2,Mahanaim,PERSON
,32,3,Jacob,PERSON
,32,3,Esau,PERSON
,32,3,Seir,WORK_OF_ART
,32,3,Edom,GPE
,32,4,Esau,PERSON
,32,4,Jacob,PERSON
,32,4,Laban,PERSON
,32,6,Jacob,PERSON
,32,6,Esau,PERSON
,32,6,four hundred,CARDINAL
,32,7,Jacob,PERSON
,32,7,two,CARDINAL
,32,8,Esau,PERSON
,32,8,one,CARDINAL
,32,9,Jacob,PERSON
,32,9,Abraham,PERSON
,32,9,Isaac,PERSON
,32,10,Jordan,GPE
,32,10,two,CARDINAL
,32,11,Esau,PERSON
,32,13,Esau,PERSON
,32,14,Two hundred,CARDINAL
,32,14,twenty,CARDINAL
,32,14,two hundred,CARDINAL
,32,14,twenty,CARDINAL
,32,15,Thirty,CARDINAL
,32,15,forty,CARDINAL
,32,15,ten,CARDINAL
,32,15,twenty,CARDINAL
,32,15,ten,CARDINAL
,32,16,put,PERSON
,32,17,Esau,PERSON
,32,18,Jacob,PERSON
,32,18,Esau,PERSON
,32,19,so,PERSON
,32,19,second,ORDINAL
,32,19,third,ORDINAL
,32,19,On,PERSON
,32,19,Esau,PERSON
,32,20,Jacob,PERSON
,32,21,So,PERSON
,32,21,that night,TIME
,32,22,that night,TIME
,32,22,two,CARDINAL
,32,22,two,CARDINAL
,32,22,eleven,CARDINAL
,32,22,Jabbok,ORG
,32,24,Jacob,PERSON
,32,24,the day,DATE
,32,25,Jacob,PERSON
,32,26,the day,DATE
,32,27,Jacob,PERSON
,32,28,Jacob,PERSON
,32,28,Israel,GPE
,32,29,Jacob,PERSON
,32,30,Jacob,PERSON
,32,31,Penuel,ORG
,32,32,Israel,GPE
,32,32,this day,DATE
,32,32,Jacob,PERSON
,33,1,Jacob,PERSON
,33,1,Esau,PERSON
,33,1,four hundred,CARDINAL
,33,1,Leah,PERSON
,33,1,Rachel,PERSON
